data fato,cidade,ocorrencias,vitimas_total,idade_media_vitima,furtos,roubos,homicidios,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa,vento_velocidade
2023-02-01,passo fundo,45,42.0,41.8,14,0,0,0.4,31.8,19.1,25.450000000000003,70.8,2.0
2023-02-02,passo fundo,41,39.0,40.91891891891892,8,1,0,0.0,31.5,19.4,25.45,74.8,3.0
2023-02-03,passo fundo,48,46.0,43.09090909090909,8,0,0,6.4,24.8,19.8,22.3,89.6,1.8
2023-02-04,passo fundo,52,48.0,32.34090909090909,9,0,1,2.8,26.3,17.4,21.85,80.0,2.5
2023-02-05,passo fundo,36,33.0,34.58064516129032,4,1,0,0.0,27.3,12.3,19.8,61.5,1.8
2023-02-06,passo fundo,45,41.0,40.794871794871796,5,2,0,0.0,29.8,15.2,22.5,50.4,2.0
2023-02-07,passo fundo,47,45.0,37.282051282051285,8,0,0,0.0,31.6,16.7,24.15,49.8,2.3
2023-02-08,passo fundo,54,48.0,38.45454545454545,8,2,0,0.0,31.7,17.6,24.65,59.7,3.1
2023-02-09,passo fundo,35,34.0,36.310344827586206,10,1,0,0.0,27.8,19.5,23.65,71.0,2.1
2023-02-10,passo fundo,50,42.0,43.526315789473685,11,2,0,0.4,31.9,19.0,25.45,70.8,2.8
2023-02-11,passo fundo,42,41.0,37.75,4,2,0,1.2,32.3,15.4,23.849999999999998,58.8,2.7
2023-02-12,passo fundo,54,47.0,35.74418604651163,4,3,0,0.0,33.5,18.5,26.0,53.0,2.8
2023-02-13,passo fundo,64,63.0,37.31578947368421,9,1,0,0.0,32.8,17.5,25.15,58.2,2.9
2023-02-14,passo fundo,55,50.0,39.31111111111111,7,1,0,0.0,29.8,20.1,24.950000000000003,76.4,3.5
2023-02-15,passo fundo,45,39.0,41.22222222222222,11,2,0,12.4,25.3,18.2,21.75,86.0,1.6
2023-02-16,passo fundo,52,47.0,37.044444444444444,11,1,0,0.2,29.7,16.7,23.2,73.9,2.6
2023-02-17,passo fundo,46,35.0,37.4,5,1,0,0.0,23.8,17.9,20.85,81.9,2.9
2023-02-18,passo fundo,36,34.0,39.41379310344828,7,2,0,0.0,20.7,7.9,14.3,52.2,3.2
2023-02-19,passo fundo,34,31.0,35.67857142857143,6,3,0,0.0,26.9,9.8,18.35,65.0,4.1
2023-02-20,passo fundo,32,28.0,38.7037037037037,6,0,0,3.2,19.2,15.7,17.45,89.6,2.7
2023-02-21,passo fundo,46,49.0,36.666666666666664,9,2,0,5.0,26.3,15.2,20.75,81.8,1.9
2023-02-22,passo fundo,36,33.0,39.125,9,1,0,0.0,30.4,16.0,23.2,71.4,3.3
2023-02-23,passo fundo,40,32.0,40.54838709677419,11,4,1,4.6,24.4,16.9,20.65,83.8,3.6
2023-02-24,passo fundo,52,42.0,37.125,6,2,0,28.4,23.7,16.5,20.1,88.7,1.8
2023-02-25,passo fundo,39,35.0,35.875,7,0,1,1.2,27.6,17.1,22.35,88.0,3.5
2023-02-26,passo fundo,34,30.0,38.46153846153846,5,2,1,16.4,23.5,16.0,19.75,86.8,1.8
2023-02-27,passo fundo,43,35.0,38.63636363636363,11,1,0,2.8,27.9,13.7,20.799999999999997,72.4,2.0
2023-02-28,passo fundo,47,40.0,37.717948717948715,8,1,0,0.0,28.7,16.5,22.6,71.8,3.0
2023-03-01,passo fundo,46,48.0,38.07142857142857,10,0,0,0.0,29.4,17.2,23.299999999999997,73.9,3.0
2023-03-02,passo fundo,48,48.0,43.142857142857146,8,0,0,0.0,27.0,16.8,21.9,83.5,2.4
2023-03-03,passo fundo,45,43.0,40.0,7,2,1,37.4,23.1,18.2,20.65,92.6,3.0
2023-03-04,passo fundo,46,47.0,39.214285714285715,6,1,1,7.4,27.5,19.2,23.35,88.7,3.5
2023-03-05,passo fundo,44,48.0,39.351351351351354,7,1,1,4.4,25.5,18.6,22.05,82.8,2.3
2023-03-06,passo fundo,55,51.0,40.638297872340424,12,1,1,0.0,24.2,17.4,20.799999999999997,84.7,2.8
2023-03-07,passo fundo,45,44.0,41.333333333333336,10,0,0,0.0,27.5,17.1,22.3,82.6,1.7
2023-03-08,passo fundo,45,45.0,39.743589743589745,6,0,1,0.2,30.4,18.5,24.45,72.3,2.5
2023-03-09,passo fundo,54,47.0,37.13333333333333,12,0,0,10.8,29.8,17.0,23.4,75.5,2.4
2023-03-10,passo fundo,59,56.0,39.39622641509434,8,1,0,0.0,30.3,17.5,23.9,73.7,2.4
2023-03-11,passo fundo,49,43.0,40.13513513513514,12,0,0,0.0,30.0,18.6,24.3,73.8,3.1
2023-03-12,passo fundo,44,42.0,37.05,6,0,0,0.0,29.0,18.0,23.5,73.8,3.8
2023-03-13,passo fundo,42,37.0,40.78378378378378,9,0,1,0.0,28.9,18.3,23.6,73.8,4.0
2023-03-14,passo fundo,48,43.0,35.57142857142857,5,0,0,0.0,27.5,18.4,22.95,77.2,3.7
2023-03-15,passo fundo,63,61.0,42.43859649122807,11,0,0,0.0,28.0,20.0,24.0,75.8,3.7
2023-03-16,passo fundo,41,37.0,46.88235294117647,6,1,0,0.0,29.4,18.4,23.9,70.8,3.4
2023-03-17,passo fundo,53,53.0,37.3125,6,1,0,0.0,31.3,18.3,24.8,69.5,2.9
2023-03-18,passo fundo,55,51.0,37.145833333333336,11,0,1,0.0,31.3,17.8,24.55,63.8,2.4
2023-03-19,passo fundo,55,60.0,38.34615384615385,11,1,0,0.0,32.6,16.7,24.65,60.8,2.0
2023-03-20,passo fundo,63,55.0,38.76470588235294,11,1,0,0.0,31.9,18.5,25.2,71.8,2.0
2023-03-21,passo fundo,48,49.0,35.70454545454545,4,0,0,10.0,32.5,17.8,25.15,76.9,2.0
2023-03-22,passo fundo,47,39.0,42.31578947368421,11,0,2,0.0,30.5,18.3,24.4,81.9,3.0
2023-03-23,passo fundo,55,45.0,33.48780487804878,12,1,1,13.4,30.5,18.8,24.65,79.6,2.8
2023-03-24,passo fundo,36,33.0,37.935483870967744,5,3,0,0.4,31.0,19.0,25.0,80.4,1.9
2023-03-25,passo fundo,45,39.0,38.285714285714285,10,0,0,7.8,30.2,19.1,24.65,80.9,3.8
2023-03-26,passo fundo,46,39.0,35.6764705882353,8,1,2,8.0,23.7,18.3,21.0,82.4,2.5
2023-03-27,passo fundo,50,48.0,40.743589743589745,4,0,1,0.2,25.2,13.8,19.5,73.2,2.8
2023-03-28,passo fundo,47,47.0,41.0,4,1,0,0.0,29.6,15.6,22.6,70.3,3.8
2023-03-29,passo fundo,45,43.0,40.32432432432432,13,0,0,0.0,31.5,18.1,24.8,80.0,3.4
2023-03-30,passo fundo,40,31.0,37.645161290322584,9,1,0,22.8,24.7,16.7,20.7,86.4,2.7
2023-03-31,passo fundo,40,35.0,40.21212121212121,3,0,0,0.0,28.9,15.9,22.4,77.0,1.8
2023-04-01,passo fundo,37,34.0,38.03333333333333,10,3,1,0.2,22.6,14.2,18.4,66.3,2.8
2023-04-02,passo fundo,53,45.0,36.951219512195124,10,1,0,0.0,26.6,9.2,17.9,60.7,3.4
2023-04-03,passo fundo,38,36.0,42.38709677419355,8,0,0,0.0,29.2,13.4,21.3,65.0,3.5
2023-04-04,passo fundo,44,37.0,39.5,9,0,0,0.0,28.9,15.3,22.1,59.5,2.8
2023-04-05,passo fundo,48,39.0,44.35897435897436,5,1,0,0.0,26.2,15.4,20.8,79.2,3.6
2023-04-06,passo fundo,49,43.0,41.15,12,2,0,3.8,19.8,16.9,18.35,93.9,1.7
2023-04-07,passo fundo,32,31.0,38.15384615384615,4,1,1,16.4,19.0,15.6,17.3,93.0,2.7
2023-04-08,passo fundo,49,42.0,37.095238095238095,14,2,0,1.0,25.3,16.0,20.65,86.2,2.0
2023-04-09,passo fundo,45,49.0,39.77777777777778,5,0,2,1.4,27.4,15.7,21.549999999999997,80.1,2.8
2023-04-10,passo fundo,57,49.0,41.97727272727273,8,2,0,1.4,28.8,16.2,22.5,72.4,2.2
2023-04-11,passo fundo,41,31.0,42.06666666666667,8,3,0,0.2,29.8,16.2,23.0,67.6,2.5
2023-04-12,passo fundo,51,50.0,35.609756097560975,6,0,0,0.0,29.9,16.7,23.299999999999997,61.6,2.5
2023-04-13,passo fundo,46,42.0,39.421052631578945,10,1,0,0.0,24.7,16.4,20.549999999999997,74.9,2.5
2023-04-14,passo fundo,50,41.0,44.282051282051285,3,0,1,0.0,21.0,14.7,17.85,88.8,4.3
2023-04-15,passo fundo,56,53.0,36.3469387755102,8,4,0,0.0,23.0,14.6,18.8,85.5,3.4
2023-04-16,passo fundo,31,38.0,32.7,7,0,0,2.4,26.4,16.2,21.299999999999997,85.5,3.6
2023-04-17,passo fundo,54,46.0,36.90909090909091,6,0,0,13.6,22.4,16.6,19.5,88.0,1.3
2023-04-18,passo fundo,35,29.0,43.48148148148148,5,0,0,0.2,21.4,12.0,16.7,76.8,1.4
2023-04-19,passo fundo,44,38.0,36.21621621621622,4,0,0,0.0,16.7,8.8,12.75,64.8,3.5
2023-04-20,passo fundo,46,44.0,40.829268292682926,12,4,0,2.2,17.7,4.9,11.3,78.1,1.2
2023-04-21,passo fundo,33,30.0,37.93103448275862,4,2,0,0.0,23.7,8.0,15.85,63.0,3.7
2023-04-22,passo fundo,48,36.0,36.457142857142856,5,0,2,0.0,23.2,11.0,17.1,68.5,3.0
2023-04-23,passo fundo,40,38.0,34.3,3,1,0,0.0,24.0,10.9,17.45,68.3,2.9
2023-04-24,passo fundo,45,40.0,39.26315789473684,6,1,0,0.0,26.2,13.2,19.7,70.2,3.1
2023-04-25,passo fundo,40,40.0,38.78378378378378,8,0,0,0.0,23.4,15.1,19.25,77.2,3.6
2023-04-26,passo fundo,55,52.0,35.829787234042556,9,2,0,27.4,21.0,15.3,18.15,89.5,2.0
2023-04-27,passo fundo,48,32.0,39.86666666666667,10,1,0,0.2,20.7,11.8,16.25,85.3,0.9
2023-04-28,passo fundo,38,30.0,38.93103448275862,2,1,0,0.2,23.4,10.0,16.7,71.8,2.0
2023-04-29,passo fundo,49,48.0,39.69047619047619,1,4,0,0.0,25.7,11.6,18.65,72.1,3.0
2023-04-30,passo fundo,43,43.0,37.76315789473684,6,3,0,0.0,26.3,12.9,19.6,73.1,3.7
2023-05-01,passo fundo,59,61.0,37.9375,10,4,1,0.0,28.9,14.3,21.6,71.6,2.1
2023-05-02,passo fundo,49,48.0,36.59090909090909,6,2,0,0.02,26.0,17.3,21.65,86.1,3.0
2023-05-03,passo fundo,37,40.0,43.09090909090909,6,1,0,0.04,22.3,17.560000000000002,21.96,84.5,2.94
2023-05-04,passo fundo,42,40.0,39.921052631578945,7,0,0,0.06,19.6,17.82,22.27,82.9,2.88
2023-05-05,passo fundo,41,38.0,40.972972972972975,9,1,0,0.08,19.4,18.080000000000002,22.580000000000002,81.3,2.8200000000000003
2023-05-06,passo fundo,46,38.0,44.7027027027027,10,0,0,0.1,27.2,18.34,22.89,79.7,2.7600000000000002
2023-05-07,passo fundo,37,37.0,35.96969696969697,5,3,0,0.12,27.8,18.6,23.200000000000003,82.3,2.7
2023-05-08,passo fundo,39,34.0,39.64705882352941,5,2,0,0.14,17.7,15.3,16.5,90.3,2.166666666666667
2023-05-09,passo fundo,49,43.0,45.60526315789474,5,1,0,0.16,20.9,8.5,14.7,63.8,1.6333333333333335
2023-05-10,passo fundo,48,42.0,42.421052631578945,3,1,0,0.18,17.3,7.5,12.4,76.6,1.1
2023-05-11,passo fundo,47,44.0,39.275,8,3,0,0.2,16.6,5.6,11.100000000000001,77.8,1.6
2023-05-12,passo fundo,52,50.0,42.61702127659574,17,2,0,0.0,17.2,5.6,11.399999999999999,78.7,2.4
2023-05-13,passo fundo,36,37.0,38.38235294117647,12,2,0,0.0,19.9,7.4,13.649999999999999,74.9,1.8
2023-05-14,passo fundo,36,32.0,37.06896551724138,6,1,0,0.0,22.3,8.2,15.25,68.8,1.6
2023-05-15,passo fundo,49,42.0,36.476190476190474,7,1,0,0.0,23.8,8.3,16.05,63.3,1.9
2023-05-16,passo fundo,38,39.0,42.0,7,2,0,0.0,22.7,9.8,16.25,66.2,1.9
2023-05-17,passo fundo,59,59.0,40.092592592592595,10,0,0,0.0,25.3,9.8,17.55,68.9,3.0
2023-05-18,passo fundo,44,43.0,42.86842105263158,5,2,1,0.0,24.3,9.9,17.1,67.9,2.5
2023-05-19,passo fundo,51,40.0,35.567567567567565,10,2,0,0.0,25.0,11.0,18.0,62.9,2.4
2023-05-20,passo fundo,27,30.0,40.833333333333336,3,4,0,0.0,24.2,10.2,17.2,68.8,2.1
2023-05-21,passo fundo,28,27.0,34.125,7,3,0,0.0,17.3,12.8,15.05,83.1,2.1
2023-05-22,passo fundo,58,55.0,38.89795918367347,7,6,1,4.8,22.8,12.7,17.75,83.3,3.1
2023-05-23,passo fundo,38,31.0,36.4,6,2,0,0.0,26.1,13.9,20.0,77.3,2.4
2023-05-24,passo fundo,52,43.0,38.32432432432432,13,2,0,0.0,26.0,13.9,19.95,71.0,3.1
2023-05-25,passo fundo,61,56.0,37.46938775510204,8,1,0,0.0,25.6,12.7,19.15,70.9,3.6
2023-05-26,passo fundo,46,43.0,43.75675675675676,7,1,0,0.0,26.0,13.9,19.95,73.8,4.8
2023-05-27,passo fundo,47,37.0,34.0,4,1,0,33.6,20.1,14.8,17.450000000000003,92.3,2.7
2023-05-28,passo fundo,35,36.0,37.774193548387096,5,2,0,0.2,16.6,11.5,14.05,89.2,4.3
2023-05-29,passo fundo,51,42.0,45.175,7,1,1,0.0,17.8,8.9,13.350000000000001,86.5,2.8
2023-05-30,passo fundo,42,38.0,37.5,11,1,1,0.0,21.1,11.3,16.200000000000003,84.3,3.7
2023-05-31,passo fundo,29,27.0,37.84615384615385,7,2,0,0.0,22.2,10.9,16.55,81.2,2.3
2023-06-01,passo fundo,44,41.0,38.578947368421055,10,1,0,0.0,23.1,11.7,17.4,73.7,1.6
2023-06-02,passo fundo,45,49.0,39.35897435897436,4,1,2,0.0,22.3,9.8,16.05,73.0,2.8
2023-06-03,passo fundo,41,40.0,33.54054054054054,4,0,1,0.0,22.7,9.8,16.25,76.8,3.4
2023-06-04,passo fundo,44,47.0,35.9,7,2,0,0.0,23.0,11.6,17.3,79.7,2.2
2023-06-05,passo fundo,50,53.0,42.0,3,2,0,0.0,23.0,11.8,17.4,83.1,2.6
2023-06-06,passo fundo,49,41.0,39.575,10,0,0,0.2,22.7,10.3,16.5,82.8,2.8
2023-06-07,passo fundo,44,35.0,35.59375,1,2,1,0.0,23.6,11.8,17.700000000000003,75.6,2.7
2023-06-08,passo fundo,44,36.0,35.97142857142857,6,5,0,0.0,24.5,12.6,18.55,75.6,2.7
2023-06-09,passo fundo,39,35.0,36.588235294117645,3,2,0,0.0,25.0,11.9,18.45,71.5,4.1
2023-06-10,passo fundo,39,31.0,35.733333333333334,6,2,0,0.0,26.7,12.6,19.65,71.7,5.0
2023-06-11,passo fundo,34,33.0,38.5,5,1,1,35.2,19.3,8.9,14.100000000000001,91.3,3.3
2023-06-12,passo fundo,32,24.0,42.791666666666664,8,1,1,1.2,9.0,5.2,7.1,84.1,4.0
2023-06-13,passo fundo,46,46.0,37.58536585365854,7,4,0,0.0,9.0,2.5,5.75,80.9,4.5
2023-06-14,passo fundo,41,38.0,42.05882352941177,8,4,0,2.4,11.7,5.4,8.55,94.9,4.3
2023-06-15,passo fundo,41,38.0,37.351351351351354,4,0,0,20.2,12.1,9.2,10.649999999999999,97.1,3.0
2023-06-16,passo fundo,43,43.0,40.078947368421055,10,1,0,32.2,12.2,10.4,11.3,97.0,2.6
2023-06-17,passo fundo,46,37.0,37.47222222222222,11,3,0,2.6,11.3,6.4,8.850000000000001,91.9,1.1
2023-06-18,passo fundo,35,33.0,35.96666666666667,3,2,0,0.0,13.7,3.0,8.35,81.7,1.2
2023-06-19,passo fundo,49,34.0,41.60606060606061,6,1,1,0.0,16.7,3.4,10.049999999999999,80.1,3.1
2023-06-20,passo fundo,48,45.0,40.36585365853659,8,1,0,0.0,19.5,6.2,12.85,79.7,2.9
2023-06-21,passo fundo,46,46.0,41.666666666666664,10,2,1,0.0,14.4,9.7,12.05,85.5,3.3
2023-06-22,passo fundo,39,36.0,45.44117647058823,9,1,1,5.6,21.2,12.7,16.95,88.8,2.7
2023-06-23,passo fundo,43,34.0,40.90625,7,1,0,27.6,16.7,14.7,15.7,94.4,4.4
2023-06-24,passo fundo,33,30.0,39.57142857142857,9,0,1,10.2,24.3,14.4,19.35,78.2,4.2
2023-06-25,passo fundo,41,38.0,37.38235294117647,11,4,0,0.0,25.0,14.7,19.85,74.3,4.3
2023-06-26,passo fundo,58,52.0,38.81818181818182,5,2,0,0.0,24.3,14.6,19.45,75.8,3.5
2023-06-27,passo fundo,51,40.0,43.5,7,1,0,0.0,23.0,12.4,17.7,74.9,3.5
2023-06-28,passo fundo,49,34.0,44.05882352941177,7,2,0,0.0,22.9,12.3,17.6,82.5,3.3
2023-06-29,passo fundo,49,41.0,40.725,10,3,1,5.4,16.0,9.5,12.75,86.7,3.6
2023-06-30,passo fundo,58,48.0,37.46666666666667,7,4,0,2.2,18.1,9.2,13.65,91.3,2.3
2023-07-01,passo fundo,45,34.0,41.34375,7,1,0,0.0,20.9,14.4,17.65,92.2,1.2
2023-07-02,passo fundo,37,38.0,41.758620689655174,3,2,0,0.4,19.3,10.7,15.0,94.3,2.2
2023-07-03,passo fundo,51,45.0,46.0,9,1,0,0.2,21.5,11.1,16.3,86.5,3.3
2023-07-04,passo fundo,42,38.0,36.0,8,1,0,0.0,21.4,10.3,15.85,85.1,3.4
2023-07-05,passo fundo,39,35.0,39.96666666666667,4,1,1,0.0,22.4,9.1,15.75,78.1,3.1
2023-07-06,passo fundo,47,37.0,36.69444444444444,13,0,0,0.0,24.1,11.3,17.700000000000003,75.0,3.9
2023-07-07,passo fundo,45,38.0,40.0,9,1,0,10.4,19.7,12.9,16.3,88.2,2.7
2023-07-08,passo fundo,46,42.0,38.05555555555556,6,0,0,61.8,16.7,12.5,14.6,93.7,2.9
2023-07-09,passo fundo,44,37.0,42.388888888888886,9,0,0,0.2,20.3,10.9,15.600000000000001,93.1,3.1
2023-07-10,passo fundo,49,46.0,40.92857142857143,14,2,0,30.4,18.5,12.1,15.3,94.5,2.6
2023-07-11,passo fundo,33,32.0,35.06896551724138,6,1,0,7.0,16.8,12.5,14.65,97.0,3.3
2023-07-12,passo fundo,45,41.0,42.270270270270274,9,2,0,56.8,17.6,13.4,15.5,97.1,3.7
2023-07-13,passo fundo,39,31.0,39.13333333333333,6,1,0,57.4,15.9,7.8,11.85,94.8,5.8
2023-07-14,passo fundo,44,45.0,33.78947368421053,6,4,0,5.8,10.1,4.5,7.3,85.3,1.8
2023-07-15,passo fundo,31,26.0,35.76,3,1,0,0.0,15.5,3.4,9.45,84.2,2.7
2023-07-16,passo fundo,26,19.0,40.72222222222222,4,1,0,0.0,17.4,5.5,11.45,82.3,1.6
2023-07-17,passo fundo,63,50.0,41.270833333333336,16,3,0,0.0,11.5,7.0,9.25,87.6,2.4
2023-07-18,passo fundo,46,37.0,48.205882352941174,9,2,0,0.0,12.9,3.4,8.15,74.9,3.9
2023-07-19,passo fundo,31,33.0,44.53333333333333,2,2,0,0.0,17.8,4.5,11.15,82.3,4.9
2023-07-20,passo fundo,46,41.0,42.3421052631579,16,1,0,0.0,19.1,9.1,14.100000000000001,80.0,5.6
2023-07-21,passo fundo,47,44.0,38.63414634146341,6,0,0,0.0,23.1,12.9,18.0,80.0,5.3
2023-07-22,passo fundo,44,38.0,38.71875,7,2,1,0.0,24.3,13.5,18.9,77.9,5.5
2023-07-23,passo fundo,47,41.0,37.638888888888886,14,3,0,0.0,25.4,14.5,19.95,74.3,4.1
2023-07-24,passo fundo,42,40.0,41.270270270270274,5,0,0,0.0,26.0,14.7,20.35,72.1,3.0
2023-07-25,passo fundo,37,30.0,41.0,3,2,0,0.0,25.0,13.5,19.25,72.2,2.7
2023-07-26,passo fundo,37,38.0,43.875,12,0,0,0.0,22.7,16.0,19.35,74.8,3.6
2023-07-27,passo fundo,43,37.0,40.411764705882355,5,2,0,0.2,18.3,8.8,13.55,84.0,2.3
2023-07-28,passo fundo,54,40.0,39.921052631578945,4,2,0,4.6,15.9,9.6,12.75,86.8,2.7
2023-07-29,passo fundo,44,37.0,38.08571428571429,7,0,0,0.0,15.1,4.1,9.6,82.7,2.8
2023-07-30,passo fundo,36,32.0,41.58620689655172,7,0,0,0.0,21.0,5.2,13.1,82.7,3.6
2023-07-31,passo fundo,56,45.0,40.11363636363637,12,4,0,0.0,23.1,9.6,16.35,82.0,2.3
2023-08-01,passo fundo,59,56.0,42.470588235294116,13,1,0,0.0,24.1,11.9,18.0,80.9,2.5
2023-08-02,passo fundo,59,53.0,42.529411764705884,9,0,0,0.0,25.2,12.7,18.95,77.0,2.7
2023-08-03,passo fundo,60,60.0,42.5,9,0,1,0.0,25.8,13.4,19.6,73.7,1.9
2023-08-04,passo fundo,60,59.0,45.791666666666664,10,3,0,0.0,26.5,14.0,20.25,73.6,2.4
2023-08-05,passo fundo,51,48.0,34.8,8,3,0,0.0,26.7,14.9,20.8,72.0,2.1
2023-08-06,passo fundo,45,45.0,37.416666666666664,4,0,0,0.0,26.5,13.7,20.1,67.3,4.0
2023-08-07,passo fundo,51,47.0,39.355555555555554,5,3,0,0.0,20.8,15.9,18.35,80.5,2.6
2023-08-08,passo fundo,55,52.0,40.26086956521739,12,2,0,13.4,19.0,9.5,14.25,83.9,5.4
2023-08-09,passo fundo,49,50.0,37.75,10,1,1,15.0,18.2,10.6,14.399999999999999,87.8,5.0
2023-08-10,passo fundo,40,36.0,39.542857142857144,6,0,0,2.0,22.3,11.5,16.9,86.4,3.5
2023-08-11,passo fundo,48,42.0,39.0,10,1,1,38.4,21.1,14.2,17.65,87.8,3.7
2023-08-12,passo fundo,38,36.0,34.2,3,1,0,1.4,17.5,12.6,15.05,75.7,3.3
2023-08-13,passo fundo,48,42.0,38.87179487179487,10,2,0,0.0,14.3,2.0,8.15,68.3,2.7
2023-08-14,passo fundo,46,36.0,43.06060606060606,10,0,1,0.0,22.0,4.9,13.45,67.4,2.0
2023-08-15,passo fundo,54,49.0,40.73913043478261,10,3,0,0.0,23.6,9.6,16.6,71.7,2.9
2023-08-16,passo fundo,57,51.0,39.55102040816327,11,0,0,0.0,24.8,11.8,18.3,69.4,3.7
2023-08-17,passo fundo,41,38.0,41.80555555555556,10,1,0,0.0,26.9,14.3,20.6,73.5,4.3
2023-08-18,passo fundo,49,36.0,38.6,8,0,0,0.0,23.2,15.8,19.5,84.2,3.9
2023-08-19,passo fundo,47,41.0,40.270270270270274,7,2,0,15.4,17.5,9.9,13.7,77.2,1.8
2023-08-20,passo fundo,43,40.0,41.361111111111114,9,3,0,0.0,19.5,8.2,13.85,81.6,2.7
2023-08-21,passo fundo,49,42.0,41.42857142857143,10,0,0,0.0,21.8,12.7,17.25,85.3,2.7
2023-08-22,passo fundo,47,43.0,40.675,7,0,0,0.0,26.0,15.4,20.7,78.8,5.7
2023-08-23,passo fundo,34,35.0,39.58064516129032,7,0,0,0.4,28.7,17.5,23.1,68.0,5.7
2023-08-24,passo fundo,43,42.0,42.114285714285714,8,0,0,10.2,23.8,13.0,18.4,90.8,3.7
2023-08-25,passo fundo,47,41.0,39.578947368421055,11,0,0,9.6,16.0,5.8,10.9,73.0,4.7
2023-08-26,passo fundo,41,36.0,38.14705882352941,3,4,0,0.0,14.4,3.8,9.1,59.7,2.8
2023-08-27,passo fundo,48,43.0,39.41025641025641,9,3,1,0.0,13.0,1.8,7.4,62.7,3.6
2023-08-28,passo fundo,49,41.0,41.925,7,0,0,0.0,17.5,2.9,10.2,72.8,3.5
2023-08-29,passo fundo,59,52.0,39.673469387755105,13,1,0,0.0,19.7,6.9,13.3,72.0,3.5
2023-08-30,passo fundo,54,54.0,41.91489361702128,9,2,0,0.0,22.9,8.6,15.75,70.8,2.2
2023-08-31,passo fundo,49,34.0,39.6875,9,0,0,0.0,24.8,11.6,18.2,64.1,1.9
2023-09-01,passo fundo,58,50.0,40.891304347826086,9,1,0,0.0,18.9,12.5,15.7,78.5,3.6
2023-09-02,passo fundo,41,43.0,37.333333333333336,8,1,0,84.0,19.0,13.5,16.25,92.3,3.7
2023-09-03,passo fundo,43,33.0,42.59375,10,6,0,22.4,20.3,14.5,17.4,93.0,3.4
2023-09-04,passo fundo,47,50.0,41.13333333333333,3,1,0,153.6,21.1,16.2,18.65,96.8,2.9
2023-09-05,passo fundo,54,52.0,40.375,7,4,0,37.8,18.4,11.1,14.75,85.9,2.9
2023-09-06,passo fundo,38,35.0,37.03125,9,0,0,0.0,20.2,8.4,14.3,82.4,5.6
2023-09-07,passo fundo,49,39.0,32.857142857142854,4,3,0,0.0,23.8,13.4,18.6,77.8,6.5
2023-09-08,passo fundo,42,36.0,42.25714285714286,6,1,0,75.6,19.6,15.7,17.65,90.9,3.7
2023-09-09,passo fundo,50,44.0,38.2,7,6,0,12.2,21.4,14.4,17.9,91.6,1.5
2023-09-10,passo fundo,45,44.0,35.976190476190474,6,2,0,1.4,23.9,13.7,18.799999999999997,90.9,2.3
2023-09-11,passo fundo,52,58.0,40.549019607843135,5,4,0,0.0,28.5,16.4,22.45,76.2,4.7
2023-09-12,passo fundo,51,52.0,38.348837209302324,14,0,0,0.0,24.8,17.8,21.3,74.2,4.0
2023-09-13,passo fundo,35,36.0,37.483870967741936,7,0,0,9.8,19.6,10.2,14.9,94.8,3.9
2023-09-14,passo fundo,58,52.0,39.86046511627907,9,2,0,18.8,13.8,7.3,10.55,80.3,2.5
2023-09-15,passo fundo,43,37.0,34.029411764705884,6,2,0,0.0,19.5,4.0,11.75,64.5,2.0
2023-09-16,passo fundo,42,37.0,34.38235294117647,6,3,1,0.0,25.5,8.8,17.15,59.5,3.9
2023-09-17,passo fundo,54,57.0,37.340425531914896,10,3,0,0.0,29.7,13.9,21.8,62.0,4.1
2023-09-18,passo fundo,49,38.0,44.71052631578947,7,1,0,0.0,30.9,18.8,24.85,66.2,4.8
2023-09-19,passo fundo,37,34.0,42.878787878787875,5,1,0,25.4,20.5,16.9,18.7,93.7,4.1
2023-09-20,passo fundo,67,62.0,41.52542372881356,16,2,0,18.8,28.7,16.7,22.7,83.0,3.0
2023-09-21,passo fundo,56,53.0,40.55769230769231,9,1,0,0.0,29.6,19.0,24.3,79.0,3.3
2023-09-22,passo fundo,61,51.0,40.13333333333333,9,2,0,0.0,26.2,19.4,22.799999999999997,90.0,3.3
2023-09-23,passo fundo,56,53.0,42.16326530612245,14,2,0,18.4,25.0,17.3,21.15,82.6,4.2
2023-09-24,passo fundo,47,38.0,36.47222222222222,9,3,1,0.0,30.9,19.8,25.35,79.5,3.6
2023-09-25,passo fundo,54,50.0,43.723404255319146,11,0,0,0.0,21.4,15.9,18.65,93.3,3.8
2023-09-26,passo fundo,42,38.0,40.69444444444444,5,1,0,4.0,31.3,15.5,23.4,81.0,5.0
2023-09-27,passo fundo,53,42.0,38.725,7,0,0,1.4,21.0,13.1,17.05,91.8,3.4
2023-09-28,passo fundo,45,42.0,40.07692307692308,3,1,0,1.0,21.4,6.3,13.85,72.7,4.8
2023-09-29,passo fundo,34,31.0,32.86666666666667,6,1,0,0.0,23.9,13.0,18.45,76.3,4.4
2023-09-30,passo fundo,44,38.0,42.054054054054056,8,1,1,0.0,19.8,15.0,17.4,89.6,2.9
2023-10-01,passo fundo,40,40.0,39.94444444444444,9,3,0,0.2,21.8,11.9,16.85,78.2,2.7
2023-10-02,passo fundo,62,55.0,35.19230769230769,8,1,0,0.0,22.6,6.3,14.450000000000001,67.0,2.3
